datetime,year,month,day,hour,weekday,season,district,is_ub,horoo,cause,cause_raw
2022-02-04 19:10:00,2022,2,4,19,4,Өвөл,Сүхбаатар,TRUE,7,Ил гал,Ил гал
2022-02-05 12:56:00,2022,2,5,12,5,Өвөл,Сүхбаатар,TRUE,9,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-02-06 07:38:00,2022,2,6,7,6,Өвөл,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-02-07 01:41:00,2022,2,7,1,0,Өвөл,Сүхбаатар,TRUE,16,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-02-07 10:39:00,2022,2,7,10,0,Өвөл,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-02-08 23:29:00,2022,2,8,23,1,Өвөл,Сүхбаатар,TRUE,15,Яндан/цонолт,Яндангийн цонолт
2022-02-09 09:01:00,2022,2,9,9,2,Өвөл,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-02-11 09:50:00,2022,2,11,9,4,Өвөл,Сүхбаатар,TRUE,15,Яндан/цонолт,Яндангийн цонолт
2022-02-12 09:26:00,2022,2,12,9,5,Өвөл,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-02-13 11:20:00,2022,2,13,11,6,Өвөл,Сүхбаатар,TRUE,13,Яндан/цонолт,Яндангийн цонолт
2022-02-15 15:12:00,2022,2,15,15,1,Өвөл,Сүхбаатар,TRUE,2,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-02-17 15:56:00,2022,2,17,15,3,Өвөл,Сүхбаатар,TRUE,17,Яндан/цонолт,Яндангийн цонолт
2022-02-19 17:07:00,2022,2,19,17,5,Өвөл,Сүхбаатар,TRUE,11,Яндан/цонолт,Яндангийн цонолт
2022-02-21 07:34:00,2022,2,21,7,0,Өвөл,Сүхбаатар,TRUE,14,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-02-21 19:42:00,2022,2,21,19,0,Өвөл,Сүхбаатар,TRUE,15,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-02-22 14:31:00,2022,2,22,14,1,Өвөл,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-02-23 02:36:00,2022,2,23,2,2,Өвөл,Сүхбаатар,TRUE,12,Яндан/цонолт,Яндангийн цонолт
2022-02-25 08:07:00,2022,2,25,8,4,Өвөл,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-02-25 16:19:00,2022,2,25,16,4,Өвөл,Сүхбаатар,TRUE,17,Ил гал,Ил гал
2022-02-26 16:45:00,2022,2,26,16,5,Өвөл,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-02-26 17:12:00,2022,2,26,17,5,Өвөл,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-02-28 21:41:00,2022,2,28,21,0,Өвөл,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2022-03-01 17:35:00,2022,3,1,17,1,Хавар,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-03-01 22:01:00,2022,3,1,22,1,Хавар,Сүхбаатар,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2022-03-02 12:50:00,2022,3,2,12,2,Хавар,Сүхбаатар,TRUE,18,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-03-02 15:06:00,2022,3,2,15,2,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-03-06 23:38:00,2022,3,6,23,6,Хавар,Сүхбаатар,TRUE,16,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-03-09 11:18:00,2022,3,9,11,2,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-03-09 15:51:00,2022,3,9,15,2,Хавар,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-03-09 19:37:00,2022,3,9,19,2,Хавар,Сүхбаатар,TRUE,16,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-03-10 15:57:00,2022,3,10,15,3,Хавар,Сүхбаатар,TRUE,18,Ил гал,Ил гал
2022-03-13 18:13:00,2022,3,13,18,6,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-03-14 12:07:00,2022,3,14,12,0,Хавар,Сүхбаатар,TRUE,8,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-03-15 16:56:00,2022,3,15,16,1,Хавар,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2022-03-15 18:18:00,2022,3,15,18,1,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-03-20 08:16:00,2022,3,20,8,6,Хавар,Сүхбаатар,TRUE,1,Ил гал,Ил гал
2022-03-20 14:09:00,2022,3,20,14,6,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-03-20 21:53:00,2022,3,20,21,6,Хавар,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-03-21 00:24:00,2022,3,21,0,0,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-03-22 16:26:00,2022,3,22,16,1,Хавар,Сүхбаатар,TRUE,10,Ил гал,Ил гал
2022-03-24 12:08:00,2022,3,24,12,3,Хавар,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-03-26 10:45:00,2022,3,26,10,5,Хавар,Сүхбаатар,TRUE,1,Ил гал,Ил гал
2022-03-29 15:25:00,2022,3,29,15,1,Хавар,Сүхбаатар,TRUE,10,Ил гал,Ил гал
2022-03-31 03:17:00,2022,3,31,3,3,Хавар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-04-01 13:24:00,2022,4,1,13,4,Хавар,Сүхбаатар,TRUE,6,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-04-03 14:36:00,2022,4,3,14,6,Хавар,Сүхбаатар,TRUE,16,Ил гал,Ил гал
2022-04-04 08:51:00,2022,4,4,8,0,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-04-04 13:41:00,2022,4,4,13,0,Хавар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-04-04 23:10:00,2022,4,4,23,0,Хавар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-04-05 09:21:00,2022,4,5,9,1,Хавар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-04-06 13:54:00,2022,4,6,13,2,Хавар,Сүхбаатар,TRUE,13,Ил гал,Ил гал
2022-04-07 21:19:00,2022,4,7,21,3,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-04-08 14:07:00,2022,4,8,14,4,Хавар,Сүхбаатар,TRUE,16,Ил гал,Ил гал
2022-04-10 16:03:00,2022,4,10,16,6,Хавар,Сүхбаатар,TRUE,3,Ил гал,Ил гал
2022-04-11 21:35:00,2022,4,11,21,0,Хавар,Сүхбаатар,TRUE,20,Бусад,Зам тээврийн осол
2022-04-13 16:02:00,2022,4,13,16,2,Хавар,Сүхбаатар,TRUE,2,Ил гал,Ил гал
2022-04-15 03:56:00,2022,4,15,3,4,Хавар,Сүхбаатар,TRUE,18,Ил гал,Ил гал
2022-04-15 09:37:00,2022,4,15,9,4,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-04-15 11:01:00,2022,4,15,11,4,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-04-16 21:08:00,2022,4,16,21,5,Хавар,Сүхбаатар,TRUE,11,Яндан/цонолт,Яндангийн цонолт
2022-04-17 08:59:00,2022,4,17,8,6,Хавар,Сүхбаатар,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2022-04-18 13:19:00,2022,4,18,13,0,Хавар,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-04-19 12:52:00,2022,4,19,12,1,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-04-20 21:31:00,2022,4,20,21,2,Хавар,Сүхбаатар,TRUE,2,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-04-21 16:08:00,2022,4,21,16,3,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-04-22 21:34:00,2022,4,22,21,4,Хавар,Сүхбаатар,TRUE,6,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-04-26 07:18:00,2022,4,26,7,1,Хавар,Сүхбаатар,TRUE,14,Яндан/цонолт,Яндангийн цонолт
2022-04-29 04:06:00,2022,4,29,4,4,Хавар,Сүхбаатар,TRUE,13,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-04-30 08:42:00,2022,4,30,8,5,Хавар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-04-30 18:49:00,2022,4,30,18,5,Хавар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-05-03 18:08:00,2022,5,3,18,1,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-05-03 18:35:00,2022,5,3,18,1,Хавар,Сүхбаатар,TRUE,16,Ил гал,Ил гал
2022-05-05 13:56:00,2022,5,5,13,3,Хавар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-05-06 06:28:00,2022,5,6,6,4,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-05-06 17:14:00,2022,5,6,17,4,Хавар,Сүхбаатар,TRUE,7,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-05-08 15:11:00,2022,5,8,15,6,Хавар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-05-09 13:10:00,2022,5,9,13,0,Хавар,Сүхбаатар,TRUE,16,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-05-10 17:06:00,2022,5,10,17,1,Хавар,Сүхбаатар,TRUE,12,Ил гал,Ил гал
2022-05-11 20:07:00,2022,5,11,20,2,Хавар,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-05-15 18:14:00,2022,5,15,18,6,Хавар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-05-18 10:26:00,2022,5,18,10,2,Хавар,Сүхбаатар,TRUE,2,Ил гал,Ил гал
2022-05-19 12:22:00,2022,5,19,12,3,Хавар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-05-21 00:13:00,2022,5,21,0,5,Хавар,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-05-22 20:42:00,2022,5,22,20,6,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-05-23 05:56:00,2022,5,23,5,0,Хавар,Сүхбаатар,TRUE,9,Ил гал,Ил гал
2022-05-24 03:13:00,2022,5,24,3,1,Хавар,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-05-26 14:54:00,2022,5,26,14,3,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-05-26 21:32:00,2022,5,26,21,3,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-05-27 07:34:00,2022,5,27,7,4,Хавар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-05-30 17:07:00,2022,5,30,17,0,Хавар,Сүхбаатар,TRUE,4,Ил гал,Ил гал
2022-05-30 23:35:00,2022,5,30,23,0,Хавар,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-06-02 20:28:00,2022,6,2,20,3,Зун,Сүхбаатар,TRUE,17,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-06-10 22:10:00,2022,6,10,22,4,Зун,Сүхбаатар,TRUE,11,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-06-13 13:39:00,2022,6,13,13,0,Зун,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-06-17 16:08:00,2022,6,17,16,4,Зун,Сүхбаатар,TRUE,13,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-06-24 12:55:00,2022,6,24,12,4,Зун,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-06-28 06:15:00,2022,6,28,6,1,Зун,Сүхбаатар,TRUE,11,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-06-30 17:04:00,2022,6,30,17,3,Зун,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-06-30 23:59:00,2022,6,30,23,3,Зун,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-07-04 16:28:00,2022,7,4,16,0,Зун,Сүхбаатар,TRUE,9,Ил гал,Ил гал
2022-07-12 07:19:00,2022,7,12,7,1,Зун,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-07-12 23:24:00,2022,7,12,23,1,Зун,Сүхбаатар,TRUE,13,Ил гал,Ил гал
2022-07-13 07:50:00,2022,7,13,7,2,Зун,Сүхбаатар,TRUE,14,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-07-13 15:10:00,2022,7,13,15,2,Зун,Сүхбаатар,TRUE,1,Хий/газ,Газ
2022-07-14 09:50:00,2022,7,14,9,3,Зун,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-07-18 12:33:00,2022,7,18,12,0,Зун,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-07-18 22:20:00,2022,7,18,22,0,Зун,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-07-19 18:25:00,2022,7,19,18,1,Зун,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-07-20 01:36:00,2022,7,20,1,2,Зун,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-07-24 14:31:00,2022,7,24,14,6,Зун,Сүхбаатар,TRUE,1,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-07-27 13:30:00,2022,7,27,13,2,Зун,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-07-27 16:15:00,2022,7,27,16,2,Зун,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-08-03 09:17:00,2022,8,3,9,2,Зун,Сүхбаатар,TRUE,9,Ил гал,Ил гал
2022-08-07 13:38:00,2022,8,7,13,6,Зун,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-08-08 14:06:00,2022,8,8,14,0,Зун,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-08-09 02:29:00,2022,8,9,2,1,Зун,Сүхбаатар,TRUE,18,Ил гал,Ил гал
2022-08-14 19:15:00,2022,8,14,19,6,Зун,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-08-15 13:15:00,2022,8,15,13,0,Зун,Сүхбаатар,TRUE,14,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-08-16 12:32:00,2022,8,16,12,1,Зун,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-08-17 12:26:00,2022,8,17,12,2,Зун,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-08-18 02:13:00,2022,8,18,2,3,Зун,Сүхбаатар,TRUE,12,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-08-19 11:12:00,2022,8,19,11,4,Зун,Сүхбаатар,TRUE,18,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-08-21 13:42:00,2022,8,21,13,6,Зун,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-08-24 08:17:00,2022,8,24,8,2,Зун,Сүхбаатар,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2022-08-26 23:30:00,2022,8,26,23,4,Зун,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-09-01 20:58:00,2022,9,1,20,3,Намар,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-09-02 12:40:00,2022,9,2,12,4,Намар,Сүхбаатар,TRUE,7,Ил гал,Ил гал
2022-09-02 13:35:00,2022,9,2,13,4,Намар,Сүхбаатар,TRUE,13,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-09-04 14:37:00,2022,9,4,14,6,Намар,Сүхбаатар,TRUE,16,Ил гал,Ил гал
2022-09-10 13:17:00,2022,9,10,13,5,Намар,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-09-14 12:50:00,2022,9,14,12,2,Намар,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-09-15 22:12:00,2022,9,15,22,3,Намар,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-09-17 14:44:00,2022,9,17,14,5,Намар,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2022-09-18 10:28:00,2022,9,18,10,6,Намар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-09-20 18:01:00,2022,9,20,18,1,Намар,Сүхбаатар,TRUE,14,Ил гал,Ил гал
2022-09-21 17:55:00,2022,9,21,17,2,Намар,Сүхбаатар,TRUE,3,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-09-23 17:23:00,2022,9,23,17,4,Намар,Сүхбаатар,TRUE,17,Ил гал,Ил гал
2022-09-25 20:14:00,2022,9,25,20,6,Намар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-10-01 15:18:00,2022,10,1,15,5,Намар,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-10-01 17:01:00,2022,10,1,17,5,Намар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-10-01 17:28:00,2022,10,1,17,5,Намар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-10-02 15:17:00,2022,10,2,15,6,Намар,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-10-05 13:28:00,2022,10,5,13,2,Намар,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-10-06 11:38:00,2022,10,6,11,3,Намар,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-10-08 10:27:00,2022,10,8,10,5,Намар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-10-08 13:45:00,2022,10,8,13,5,Намар,Сүхбаатар,TRUE,1,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-10-08 15:24:00,2022,10,8,15,5,Намар,Сүхбаатар,TRUE,12,Яндан/цонолт,Яндангийн цонолт
2022-10-12 01:45:00,2022,10,12,1,2,Намар,Сүхбаатар,TRUE,18,Ил гал,Ил гал
2022-10-12 13:45:00,2022,10,12,13,2,Намар,Сүхбаатар,TRUE,7,Ил гал,Ил гал
2022-10-12 14:17:00,2022,10,12,14,2,Намар,Сүхбаатар,TRUE,15,Ил гал,Ил гал
2022-10-13 15:47:00,2022,10,13,15,3,Намар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-10-15 13:39:00,2022,10,15,13,5,Намар,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-10-18 16:34:00,2022,10,18,16,1,Намар,Сүхбаатар,TRUE,4,Ил гал,Ил гал
2022-10-18 17:43:00,2022,10,18,17,1,Намар,Сүхбаатар,TRUE,13,Ил гал,Ил гал
2022-10-18 23:40:00,2022,10,18,23,1,Намар,Сүхбаатар,TRUE,3,Ил гал,Ил гал
2022-10-19 15:46:00,2022,10,19,15,2,Намар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-10-21 02:20:00,2022,10,21,2,4,Намар,Сүхбаатар,TRUE,14,Ил гал,Ил гал
2022-10-22 16:40:00,2022,10,22,16,5,Намар,Сүхбаатар,TRUE,9,Ил гал,Ил гал
2022-10-22 20:35:00,2022,10,22,20,5,Намар,Сүхбаатар,TRUE,4,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-10-26 02:16:00,2022,10,26,2,2,Намар,Сүхбаатар,TRUE,9,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-10-31 12:25:00,2022,10,31,12,0,Намар,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-11-02 14:26:00,2022,11,2,14,2,Намар,Сүхбаатар,TRUE,12,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-11-03 20:38:00,2022,11,3,20,3,Намар,Сүхбаатар,TRUE,12,Яндан/цонолт,Яндангийн цонолт
2022-11-05 04:07:00,2022,11,5,4,5,Намар,Сүхбаатар,TRUE,8,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-11-05 09:04:00,2022,11,5,9,5,Намар,Сүхбаатар,TRUE,19,Ил гал,Ил гал
2022-11-05 15:44:00,2022,11,5,15,5,Намар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-11-08 16:10:00,2022,11,8,16,1,Намар,Сүхбаатар,TRUE,18,Яндан/цонолт,Яндангийн цонолт
2022-11-10 09:27:00,2022,11,10,9,3,Намар,Сүхбаатар,TRUE,17,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-11-10 22:33:00,2022,11,10,22,3,Намар,Сүхбаатар,TRUE,16,Ил гал,Ил гал
2022-11-12 16:24:00,2022,11,12,16,5,Намар,Сүхбаатар,TRUE,20,Ил гал,Ил гал
2022-11-14 20:09:00,2022,11,14,20,0,Намар,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2022-11-20 10:41:00,2022,11,20,10,6,Намар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-11-23 15:17:00,2022,11,23,15,2,Намар,Сүхбаатар,TRUE,13,Яндан/цонолт,Яндангийн цонолт
2022-11-26 20:06:00,2022,11,26,20,5,Намар,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-11-27 14:09:00,2022,11,27,14,6,Намар,Сүхбаатар,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2022-11-27 19:43:00,2022,11,27,19,6,Намар,Сүхбаатар,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-11-28 22:07:00,2022,11,28,22,0,Намар,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-11-28 23:14:00,2022,11,28,23,0,Намар,Сүхбаатар,TRUE,18,Яндан/цонолт,Яндангийн цонолт
2022-11-30 01:48:00,2022,11,30,1,2,Намар,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2022-12-03 09:36:00,2022,12,3,9,5,Өвөл,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-12-03 15:54:00,2022,12,3,15,5,Өвөл,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-12-03 16:09:00,2022,12,3,16,5,Өвөл,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2022-12-04 09:30:00,2022,12,4,9,6,Өвөл,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2022-12-04 15:12:00,2022,12,4,15,6,Өвөл,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-12-04 18:11:00,2022,12,4,18,6,Өвөл,Сүхбаатар,TRUE,12,Яндан/цонолт,Яндангийн цонолт
2022-12-04 21:06:00,2022,12,4,21,6,Өвөл,Сүхбаатар,TRUE,16,Ил гал,Ил гал
2022-12-06 19:17:00,2022,12,6,19,1,Өвөл,Сүхбаатар,TRUE,15,Цахилгаан,Цахилгааны угсралтын буруугаас
2022-12-07 01:22:00,2022,12,7,1,2,Өвөл,Сүхбаатар,TRUE,18,Яндан/цонолт,Яндангийн цонолт
2022-12-10 09:32:00,2022,12,10,9,5,Өвөл,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2022-12-11 19:44:00,2022,12,11,19,6,Өвөл,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-12-12 11:14:00,2022,12,12,11,0,Өвөл,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-12-15 17:15:00,2022,12,15,17,3,Өвөл,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2022-12-16 13:51:00,2022,12,16,13,4,Өвөл,Сүхбаатар,TRUE,19,Яндан/цонолт,Яндангийн цонолт
2022-12-22 15:52:00,2022,12,22,15,3,Өвөл,Сүхбаатар,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2022-12-22 16:14:00,2022,12,22,16,3,Өвөл,Сүхбаатар,TRUE,1,Ил гал,Ил гал
2022-12-22 21:22:00,2022,12,22,21,3,Өвөл,Сүхбаатар,TRUE,18,Ил гал,Ил гал
2022-12-30 11:01:00,2022,12,30,11,4,Өвөл,Сүхбаатар,TRUE,4,Ил гал,Ил гал
2022-12-30 19:04:00,2022,12,30,19,4,Өвөл,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2022-12-30 22:09:00,2022,12,30,22,4,Өвөл,Сүхбаатар,TRUE,11,Ил гал,Ил гал
2023-01-05 11:14:00,2023,1,5,11,3,Өвөл,Сүхбаатар,TRUE,10,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-01-06 12:50:00,2023,1,6,12,4,Өвөл,Сүхбаатар,TRUE,1,Яндан/цонолт,Яндангийн цонолт
2023-01-06 20:40:00,2023,1,6,20,4,Өвөл,Сүхбаатар,TRUE,11,Цахилгаан,Цахилгааны угсралтын буруугаас
2023-01-07 15:32:00,2023,1,7,15,5,Өвөл,Сүхбаатар,TRUE,1,Ил гал,Ил гал
2023-01-09 01:33:00,2023,1,9,1,0,Өвөл,Сүхбаатар,TRUE,5,Ил гал,Ил гал
2023-01-12 06:59:00,2023,1,12,6,3,Өвөл,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-01-12 21:07:00,2023,1,12,21,3,Өвөл,Сүхбаатар,TRUE,6,Ил гал,Ил гал
2023-01-14 09:22:00,2023,1,14,9,5,Өвөл,Сүхбаатар,TRUE,18,Яндан/цонолт,Яндангийн цонолт
2023-01-14 10:18:00,2023,1,14,10,5,Өвөл,Сүхбаатар,TRUE,18,Цахилгаан,Цахилгааны угсралтын буруугаас
2023-01-14 21:50:00,2023,1,14,21,5,Өвөл,Сүхбаатар,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2023-01-15 08:37:00,2023,1,15,8,6,Өвөл,Сүхбаатар,TRUE,8,Ил гал,Ил гал
2023-01-18 00:49:00,2023,1,18,0,2,Өвөл,Сүхбаатар,TRUE,4,Ил гал,Ил гал
2023-01-18 08:26:00,2023,1,18,8,2,Өвөл,Сүхбаатар,TRUE,3,Бусад,Бусад
2023-01-19 06:55:00,2023,1,19,6,3,Өвөл,Сүхбаатар,TRUE,19,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-01-22 15:22:00,2023,1,22,15,6,Өвөл,Сүхбаатар,TRUE,16,Цахилгаан,Цахилгааны угсралтын буруугаас
2023-01-24 12:59:00,2023,1,24,12,1,Өвөл,Сүхбаатар,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2023-01-29 00:07:00,2023,1,29,0,6,Өвөл,Сүхбаатар,TRUE,15,Яндан/цонолт,Яндангийн цонолт
2023-01-30 09:18:00,2023,1,30,9,0,Өвөл,Сүхбаатар,TRUE,13,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2023-02-03 08:35:00,2023,2,3,8,4,Өвөл,Сүхбаатар,TRUE,5,Цахилгаан,Цахилгааны утас
2023-02-04 07:43:00,2023,2,4,7,5,Өвөл,Сүхбаатар,TRUE,5,Ил гал,Ил гал
2023-02-05 16:56:00,2023,2,5,16,6,Өвөл,Сүхбаатар,TRUE,12,Яндан/цонолт,Яндангийн цонолт
2023-02-05 22:56:00,2023,2,5,22,6,Өвөл,Сүхбаатар,TRUE,14,Ил гал,Ил гал
2023-02-08 01:35:00,2023,2,8,1,2,Өвөл,Сүхбаатар,TRUE,20,Цахилгаан,Цахилгаан ашиглалтын буруугаас
